"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","correct_response","correct_response_key","css_classes","size_condition","choices","correct","slider_start"
"true","false","[]","[]","[]","preload","0","2.0.0","36","pukxay7l5kt","3332","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","144051","pukxay7l5kt","3332","144013","
    <h1>Welcome to the experiment!</h1>
    <p>Press any key to begin</p>
    ","n","","","","","","",""
"true","","","","","fullscreen","2","2.1.0","146584","pukxay7l5kt","3332","1529","","","","","","","","",""
"","","","","","survey-text","3","2.1.0","149096","pukxay7l5kt","3332","2510","","{""participant_id"":""3332""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","157261","pukxay7l5kt","3332","8163"," 
      <h1>Instructions</h1>
      <p>In this experiment, you will see 2 images of real world objects on each trial.
      <br>Your task is to determine which image appears larger or smaller on the screen.
      <br>
      <br>You will be asked to complete <strong>3</strong> blocks of trials:
      <br>
      <br>1. Practice block (get familiar with the task)
      <br>2. Larger image block (select the image that appears larger)
      <br>3. Smaller image block (select the image that appears smaller)
      <br>
      <br>Each trial will begin with a fixation cross (<strong>+</strong>), followed by the images.
      <br>
      <br>To respond, you will press <strong>z</strong> to choose the left image, and <strong>m</strong> to choose the right image.
      <br>Before starting, place your <strong>left</strong> index finger on <strong>z</strong> and <strong>right</strong> index finger on <strong>m</strong>.
      <br>Press any key to begin.
      </p>
    ","Enter","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","160407","pukxay7l5kt","3332","3145","
      <h1>Practice Trials</h1>
      <br>You will complete two practice trials and receive feedback.
      <br>
      <br>Instructions will appear on the screen. 
      <br>If your response is incorrect, you must repeat the trial until correct.
      <br>
      <br>Press <strong>z</strong> to choose the left image, and <strong>m</strong> to choose the right image.
      <br>Press any key to continue.
    ","z","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","162466","pukxay7l5kt","3332","2057","
      <h1>Which is visually <strong>bigger</strong> on the screen?</h1>
      <br>Press <strong>z</strong> to choose the left image, and <strong>m</strong> to choose the right image.
      <br>Press any key to continue.
    ","z","","","","","","",""
"","","","","","image-keyboard-response","7","2.0.0","163351","pukxay7l5kt","3332","883","stimuli/1-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","8","2.0.0","164354","pukxay7l5kt","3332","null","<p style='color:green; font-size: 48px;'>That is correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","9","2.0.0","165101","pukxay7l5kt","3332","744","
      <h1>Which is visually <strong>smaller</strong> on the screen?</h1>
      <br>Press <strong>z</strong> to choose the left image, and <strong>m</strong> to choose the right image.
      <br>Press any key to continue.
    ","z","","","","","","",""
"","","","","","image-keyboard-response","10","2.0.0","165918","pukxay7l5kt","3332","815","stimuli/1-Incongruent.jpg","z","left","z","normal","small","z","true",""
"","","","","","html-keyboard-response","11","2.0.0","166921","pukxay7l5kt","3332","null","<p style='color:green; font-size: 48px;'>That is correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","12","2.0.0","167797","pukxay7l5kt","3332","874","
      <h1>Now you will begin the actual trials.</h1>  
      <p>Press any key to continue.</p>
    ","m","","","","","","",""
"","","","","","html-keyboard-response","13","2.0.0","168752","pukxay7l5kt","3332","953","
      <h1>Which is visually <strong>bigger</strong> on the screen?</h1>
      <br>Press <strong>z</strong> to choose the left image, and <strong>m</strong> to choose the right image.
      <br>Press any key to continue.
    ","m","","","","","","",""
"","","","","","html-keyboard-response","14","2.0.0","169455","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","15","2.0.0","170092","pukxay7l5kt","3332","635","stimuli/5-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","17","2.0.0","170795","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","171526","pukxay7l5kt","3332","730","stimuli/18-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","20","2.0.0","172229","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","21","2.0.0","173005","pukxay7l5kt","3332","774","stimuli/34-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","23","2.0.0","173708","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","24","2.0.0","174518","pukxay7l5kt","3332","808","stimuli/5-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","26","2.0.0","175222","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","27","2.0.0","176437","pukxay7l5kt","3332","1213","stimuli/10-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","29","2.0.0","177139","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","30","2.0.0","177767","pukxay7l5kt","3332","626","stimuli/10-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","32","2.0.0","178470","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","33","2.0.0","178612","pukxay7l5kt","3332","140","stimuli/16-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","35","2.0.0","179314","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","36","2.0.0","179834","pukxay7l5kt","3332","518","stimuli/32-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","38","2.0.0","180537","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","39","2.0.0","181166","pukxay7l5kt","3332","627","stimuli/11-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","41","2.0.0","181869","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","42","2.0.0","182390","pukxay7l5kt","3332","520","stimuli/1-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","44","2.0.0","183093","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","45","2.0.0","183688","pukxay7l5kt","3332","593","stimuli/19-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","47","2.0.0","184391","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","48","2.0.0","185100","pukxay7l5kt","3332","707","stimuli/15-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","50","2.0.0","185803","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","51","2.0.0","186428","pukxay7l5kt","3332","623","stimuli/36-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","53","2.0.0","187131","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","54","2.0.0","187618","pukxay7l5kt","3332","486","stimuli/10-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","56","2.0.0","188321","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","57","2.0.0","189224","pukxay7l5kt","3332","901","stimuli/21-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","59","2.0.0","189927","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","60","2.0.0","191899","pukxay7l5kt","3332","1971","stimuli/33-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","62","2.0.0","192603","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","63","2.0.0","194216","pukxay7l5kt","3332","1611","stimuli/16-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","65","2.0.0","194919","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","66","2.0.0","195610","pukxay7l5kt","3332","689","stimuli/19-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","68","2.0.0","196313","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","69","2.0.0","197130","pukxay7l5kt","3332","815","stimuli/28-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","71","2.0.0","197832","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","72","2.0.0","198528","pukxay7l5kt","3332","694","stimuli/4-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","74","2.0.0","199232","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","75","2.0.0","200222","pukxay7l5kt","3332","988","stimuli/31-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","77","2.0.0","200924","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","78","2.0.0","201521","pukxay7l5kt","3332","594","stimuli/8-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","80","2.0.0","202223","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","81","2.0.0","203105","pukxay7l5kt","3332","881","stimuli/31-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","83","2.0.0","203809","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","84","2.0.0","205022","pukxay7l5kt","3332","1211","stimuli/15-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","86","2.0.0","205726","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","87","2.0.0","206854","pukxay7l5kt","3332","1126","stimuli/13-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","89","2.0.0","207558","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","90","2.0.0","208365","pukxay7l5kt","3332","805","stimuli/12-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","92","2.0.0","209067","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","93","2.0.0","210102","pukxay7l5kt","3332","1033","stimuli/12-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","95","2.0.0","210805","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","96","2.0.0","212343","pukxay7l5kt","3332","1535","stimuli/8-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","98","2.0.0","213046","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","99","2.0.0","215097","pukxay7l5kt","3332","2049","stimuli/4-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","101","2.0.0","215800","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","102","2.0.0","216656","pukxay7l5kt","3332","856","stimuli/27-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","104","2.0.0","217359","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","105","2.0.0","217980","pukxay7l5kt","3332","620","stimuli/4-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","107","2.0.0","218682","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","108","2.0.0","219234","pukxay7l5kt","3332","550","stimuli/32-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","110","2.0.0","219938","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","111","2.0.0","220443","pukxay7l5kt","3332","504","stimuli/11-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","113","2.0.0","221145","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","114","2.0.0","221724","pukxay7l5kt","3332","578","stimuli/25-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","116","2.0.0","222427","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","117","2.0.0","222995","pukxay7l5kt","3332","566","stimuli/19-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","119","2.0.0","223697","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","120","2.0.0","224193","pukxay7l5kt","3332","494","stimuli/17-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","122","2.0.0","224896","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","123","2.0.0","225492","pukxay7l5kt","3332","595","stimuli/14-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","125","2.0.0","226195","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","126","2.0.0","226739","pukxay7l5kt","3332","542","stimuli/12-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","128","2.0.0","227442","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","129","2.0.0","228165","pukxay7l5kt","3332","721","stimuli/31-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","131","2.0.0","228868","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","132","2.0.0","229380","pukxay7l5kt","3332","510","stimuli/27-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","134","2.0.0","230083","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","135","2.0.0","230633","pukxay7l5kt","3332","548","stimuli/8-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","137","2.0.0","231336","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","138","2.0.0","231849","pukxay7l5kt","3332","510","stimuli/14-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","140","2.0.0","232553","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","141","2.0.0","233025","pukxay7l5kt","3332","470","stimuli/14-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","143","2.0.0","233728","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","144","2.0.0","234264","pukxay7l5kt","3332","534","stimuli/2-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","146","2.0.0","234967","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","147","2.0.0","235535","pukxay7l5kt","3332","566","stimuli/35-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","149","2.0.0","236237","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","150","2.0.0","237762","pukxay7l5kt","3332","1523","stimuli/22-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","152","2.0.0","238465","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","153","2.0.0","239160","pukxay7l5kt","3332","693","stimuli/27-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","155","2.0.0","239863","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","156","2.0.0","240633","pukxay7l5kt","3332","769","stimuli/23-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","158","2.0.0","241336","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","159","2.0.0","242601","pukxay7l5kt","3332","1263","stimuli/20-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","161","2.0.0","243304","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","162","2.0.0","244586","pukxay7l5kt","3332","1280","stimuli/24-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","164","2.0.0","245289","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","165","2.0.0","245844","pukxay7l5kt","3332","552","stimuli/36-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","167","2.0.0","246548","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","168","2.0.0","247193","pukxay7l5kt","3332","643","stimuli/17-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","170","2.0.0","247895","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","171","2.0.0","248838","pukxay7l5kt","3332","942","stimuli/36-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","173","2.0.0","249541","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","174","2.0.0","250143","pukxay7l5kt","3332","600","stimuli/22-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","176","2.0.0","250846","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","177","2.0.0","252249","pukxay7l5kt","3332","1401","stimuli/22-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","179","2.0.0","252952","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","180","2.0.0","254062","pukxay7l5kt","3332","1108","stimuli/31-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","182","2.0.0","254765","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","183","2.0.0","255643","pukxay7l5kt","3332","877","stimuli/30-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","185","2.0.0","256346","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","186","2.0.0","257554","pukxay7l5kt","3332","1206","stimuli/5-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","188","2.0.0","258258","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","189","2.0.0","259461","pukxay7l5kt","3332","1202","stimuli/28-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","191","2.0.0","260164","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","192","2.0.0","261271","pukxay7l5kt","3332","1106","stimuli/9-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","194","2.0.0","261974","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","195","2.0.0","262505","pukxay7l5kt","3332","529","stimuli/3-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","197","2.0.0","263208","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","198","2.0.0","263881","pukxay7l5kt","3332","671","stimuli/9-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","200","2.0.0","264584","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","201","2.0.0","265212","pukxay7l5kt","3332","626","stimuli/2-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","203","2.0.0","265915","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","204","2.0.0","267286","pukxay7l5kt","3332","1368","stimuli/26-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","206","2.0.0","267989","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","207","2.0.0","268826","pukxay7l5kt","3332","836","stimuli/32-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","209","2.0.0","269528","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","210","2.0.0","270663","pukxay7l5kt","3332","1132","stimuli/6-Incongruent.jpg","m","left","z","cb","big","m","false",""
"","","","","","html-keyboard-response","211","2.0.0","271666","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","212","2.0.0","272370","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","213","2.0.0","272939","pukxay7l5kt","3332","568","stimuli/25-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","215","2.0.0","273642","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","216","2.0.0","275242","pukxay7l5kt","3332","1598","stimuli/7-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","218","2.0.0","275945","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","219","2.0.0","276716","pukxay7l5kt","3332","769","stimuli/21-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","221","2.0.0","277418","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","222","2.0.0","278170","pukxay7l5kt","3332","750","stimuli/20-Incongruent.jpg","m","right","m","normal","big","m","true",""
"","","","","","html-keyboard-response","224","2.0.0","278872","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","225","2.0.0","279392","pukxay7l5kt","3332","518","stimuli/2-Incongruent.jpg","z","right","m","normal","big","z","false",""
"","","","","","html-keyboard-response","226","2.0.0","280395","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","227","2.0.0","281098","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","228","2.0.0","281632","pukxay7l5kt","3332","532","stimuli/35-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","230","2.0.0","282335","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","231","2.0.0","282951","pukxay7l5kt","3332","614","stimuli/11-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","233","2.0.0","283654","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","234","2.0.0","284241","pukxay7l5kt","3332","586","stimuli/15-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","236","2.0.0","284943","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","237","2.0.0","285365","pukxay7l5kt","3332","420","stimuli/26-Congruent.jpg","m","right","m","cb","big","m","true",""
"","","","","","html-keyboard-response","239","2.0.0","286068","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","240","2.0.0","286615","pukxay7l5kt","3332","544","stimuli/35-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","242","2.0.0","287318","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","243","2.0.0","287814","pukxay7l5kt","3332","494","stimuli/1-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","245","2.0.0","288518","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","246","2.0.0","289159","pukxay7l5kt","3332","640","stimuli/18-Congruent.jpg","z","left","z","normal","big","z","true",""
"","","","","","html-keyboard-response","248","2.0.0","289863","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","249","2.0.0","290267","pukxay7l5kt","3332","402","stimuli/2-Congruent.jpg","m","left","z","normal","big","m","false",""
"","","","","","html-keyboard-response","250","2.0.0","291270","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","251","2.0.0","291973","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","252","2.0.0","292327","pukxay7l5kt","3332","352","stimuli/9-Incongruent.jpg","z","left","z","cb","big","z","true",""
"","","","","","html-keyboard-response","254","2.0.0","293030","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","255","2.0.0","293417","pukxay7l5kt","3332","385","stimuli/5-Incongruent.jpg","m","left","z","cb","big","m","false",""
"","","","","","html-keyboard-response","256","2.0.0","294420","pukxay7l5kt","3332","null","<p style='color:red; font-size: 48px;'>Incorrect!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","257","2.0.0","295124","pukxay7l5kt","3332","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","image-keyboard-response","258","2.0.0","295407","pukxay7l5kt","3332","281","stimuli/18-Congruent.jpg","z","right","m","cb","big","z","false",""
